source_url	name	url	date	latitude	longitude
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Ohio	Ohio Statehouse	http://en.wikipedia.org/wiki/Ohio_Statehouse	December 22, 1977	39.950536	-82.998728
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Ohio	Ohio Theatre	http://en.wikipedia.org/wiki/Ohio_Theatre_(Columbus)	May 5, 1977	39.960281	-82.999078
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Ohio	John P. Parker House	http://en.wikipedia.org/wiki/John_P._Parker_House	February 18, 1997	38.748852	-83.848872
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Ohio	George Hunt Pendleton House	http://en.wikipedia.org/wiki/George_Hunt_Pendleton_House	January 29, 1964	39.110102	-84.504483
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Ohio	Pennsylvania Railroad Depot and Baggage Room	http://en.wikipedia.org/wiki/Pennsylvania_Railroad_Depot_and_Baggage_Room	June 17, 2011		
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Ohio	People's Federal Savings and Loan Association	http://en.wikipedia.org/wiki/People%27s_Federal_Savings_and_Loan_Association	December 22, 1977	40.284410	-84.156437
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Ohio	Plum Street Temple	http://en.wikipedia.org/wiki/Plum_Street_Temple	May 15, 1975	39.103937	-84.518678
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Ohio	John Rankin House	http://en.wikipedia.org/wiki/John_Rankin_House_(Ripley,_Ohio)	February 18, 1997	38.751111	-83.842222
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Ohio	Captain Edward V. Rickenbacker House	http://en.wikipedia.org/wiki/Captain_Edward_V._Rickenbacker_House	May 11, 1976	39.949339	-82.962179
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Ohio	S. Bridge, National Road	http://en.wikipedia.org/wiki/S_Bridge,_National_Road	January 29, 1964	40.043298	-81.374300
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Ohio	STE. CLAIRE (passenger steamboat)	http://en.wikipedia.org/wiki/Ste._Claire_(passenger_steamboat)	July 6, 1992		
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Ohio	Serpent Mound	http://en.wikipedia.org/wiki/Serpent_Mound	July 19, 1964	39.016666666666666	-83.43333333333334
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Ohio	Sherman Birthplace	http://en.wikipedia.org/wiki/John_Sherman_Birthplace	January 29, 1964	39.713722	-82.600988
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Ohio	Dr. Bob's Home (Dr. Robert and Anne Smith House)	http://en.wikipedia.org/w/index.php?title=Dr._Robert_Smith_House&action=edit&redlink=1	October 16, 2012	41.095797	-81.549234
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Ohio	Spacecraft Propulsion Research Facility (B-2)	http://en.wikipedia.org/wiki/Spacecraft_Propulsion_Research_Facility	October 3, 1985	41.365141	-82.6837
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Ohio	Spiegel Grove (Rutherford B. Hayes Home)	http://en.wikipedia.org/wiki/Spiegel_Grove	January 29, 1964	41.342037	-83.126354
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Ohio	Spring Grove Cemetery	http://en.wikipedia.org/wiki/Spring_Grove_Cemetery	March 29, 2007	39.164661	-84.522949
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Ohio	Stan Hywet Hall	http://en.wikipedia.org/wiki/Stan_Hywet_Hall	December 21, 1981	41.117104	-81.548583
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Ohio	Sunwatch Site	http://en.wikipedia.org/wiki/SunWatch_Indian_Village	June 21, 1990	39.71321	-84.231861
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Ohio	Alphonso Taft Home (William Howard Taft Home)	http://en.wikipedia.org/wiki/William_Howard_Taft_National_Historic_Site	January 29, 1964	39.100707	-84.503311
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Ohio	John B. Tytus House	http://en.wikipedia.org/wiki/John_B._Tytus_House	May 11, 1976	39.513148	-84.408301
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Ohio	Harriet Taylor Upton House	http://en.wikipedia.org/wiki/Harriet_Taylor_Upton_House	October 5, 1992	41.239442	-80.822558
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Ohio	Village of Mariemont	http://en.wikipedia.org/wiki/Mariemont_Historic_District	March 29, 2007	39.143056	-84.380833
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Ohio	W.P. SNYDER, JR. (Towboat)	http://en.wikipedia.org/wiki/W.P._Snyder,_Jr._(Towboat)	June 29, 1989	39.418301	-81.463291
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Ohio	Wright Cycle Company And Wright Printing Shop	http://en.wikipedia.org/wiki/Wright_Cycle_Company	June 21, 1990	39.755525	-84.212047
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Ohio	Wright Flyer III	http://en.wikipedia.org/wiki/Wright_Flyer_III	June 21, 1990	39.725907	-84.202073
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Ohio	Colonel Charles Young House	http://en.wikipedia.org/wiki/Colonel_Charles_Young_House	May 30, 1974	39.687833	-83.891110
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Ohio	Zero Gravity Research Facility	http://en.wikipedia.org/wiki/Zero_Gravity_Research_Facility	October 3, 1985	41.410245	-81.8641
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_North_Dakota	Frederick A. and Sophia Bagg Bonanza Farm	http://en.wikipedia.org/wiki/Frederick_A._and_Sophia_Bagg_Bonanza_Farm	April 5, 2005	46.253056	-96.865833
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_North_Dakota	Big Hidatsa Village Site	http://en.wikipedia.org/wiki/Big_Hidatsa_Village_Site	July 19, 1964	47.361255	-101.389541
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_North_Dakota	Fort Union Trading Post	http://en.wikipedia.org/wiki/Fort_Union_Trading_Post_National_Historic_Site	July 4, 1961	47.999444	-104.040556
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_North_Dakota	Huff Archeological Site	http://en.wikipedia.org/wiki/Huff_Archeological_Site	February 18, 1997	46.618611	-100.6425
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_North_Dakota	Lynch Knife River Flint Quarry	http://en.wikipedia.org/wiki/Lynch_Quarry_Site	July 13, 2011	47.353333	-102.622778
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_North_Dakota	Menoken Indian Village Site	http://en.wikipedia.org/wiki/Menoken_Indian_Village_Site	July 19, 1964	46.841495	-100.518386
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_North_Carolina	Bentonville Battlefield	http://en.wikipedia.org/wiki/Bentonville_Battlefield	June 19, 1996	35.306389	-78.323889
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_North_Carolina	Bethabara	http://en.wikipedia.org/wiki/Bethabara_Historic_District	January 20, 1999	36.154444	-80.298611
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_North_Carolina	Bethania Historic District	http://en.wikipedia.org/wiki/Bethania_Historic_District	August 7, 2001	36.183889	-80.336944
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_North_Carolina	Biltmore Estate	http://en.wikipedia.org/wiki/Biltmore_Estate	May 23, 1963	35.53965	-82.55095
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_North_Carolina	W. T. Blackwell and Company Tobacco Factory	http://en.wikipedia.org/wiki/W._T._Blackwell_and_Company_Tobacco_Factory	December 22, 1977	35.995457	-78.903959
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_North_Carolina	Blandwood	http://en.wikipedia.org/wiki/Blandwood	June 7, 1988	36.070384	-79.795425
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_North_Carolina	Cape Hatteras Light Station	http://en.wikipedia.org/wiki/Cape_Hatteras_Light	August 5, 1998	35.250556	-75.528806
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_North_Carolina	Capitol (North Carolina)	http://en.wikipedia.org/wiki/North_Carolina_State_Capitol	November 6, 1973	35.781249	-78.638897
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_North_Carolina	Chowan County Courthouse	http://en.wikipedia.org/wiki/Chowan_County_Courthouse	April 15, 1970	36.055968	-76.608337
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_North_Carolina	Christ Episcopal Church	http://en.wikipedia.org/wiki/Christ_Episcopal_Church_(Raleigh,_North_Carolina)	December 23, 1987	35.781146	-78.637648
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_North_Carolina	Connemara, The Carl Sandburg Farm	http://en.wikipedia.org/wiki/Carl_Sandburg_Home_National_Historic_Site	May 23, 1968	35.267778	-82.451667
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_North_Carolina	Cooleemee	http://en.wikipedia.org/wiki/Cooleemee	June 2, 1978	35.8534	-80.41
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_North_Carolina	Coolmore	http://en.wikipedia.org/wiki/Coolmore_Plantation	June 2, 1978	35.9248	-77.596
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_North_Carolina	Cupola House	http://en.wikipedia.org/wiki/Cupola_House_(Edenton,_North_Carolina)	April 15, 1970	36.057856	-76.609261
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_North_Carolina	Josephus Daniels House	http://en.wikipedia.org/wiki/Josephus_Daniels_House	December 8, 1976	35.798937	-78.647597
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_North_Carolina	Duke Homestead and Tobacco Factory	http://en.wikipedia.org/wiki/Duke_Homestead_and_Tobacco_Factory	November 13, 1966	36.035	-78.921111
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_North_Carolina	Fort Fisher	http://en.wikipedia.org/wiki/Fort_Fisher	November 5, 1961	33.9717	-77.9194
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_North_Carolina	Guilford Court House Battlefield	http://en.wikipedia.org/wiki/Guilford_Courthouse_National_Military_Park	January 3, 2001	36.131389	-79.846389
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_North_Carolina	Hardaway Site	http://en.wikipedia.org/wiki/Hardaway_Site	June 21, 1990	35.4105	-80.1147
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_North_Carolina	Hayes Plantation	http://en.wikipedia.org/wiki/Hayes_Plantation	November 7, 1973	36.048189	-76.602229
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_North_Carolina	Hinton Rowan Helper House	http://en.wikipedia.org/wiki/Hinton_Rowan_Helper_House	November 7, 1973	35.905137	-80.604724
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_North_Carolina	Market House	http://en.wikipedia.org/wiki/Market_House_(Fayetteville,_North_Carolina)	November 7, 1973	35.050991	-78.877781
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_North_Carolina	MONITOR	http://en.wikipedia.org/wiki/USS_Monitor	June 23, 1986	35.001667	-75.406389
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_North_Carolina	Nash-Hooper House	http://en.wikipedia.org/wiki/Nash-Hooper_House	November 11, 1971	36.077058	-79.100232
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_North_Carolina	North Carolina Mutual Life Insurance Company Building	http://en.wikipedia.org/wiki/North_Carolina_Mutual_Life_Insurance_Company_Building	May 15, 1975	35.995972	-78.900951
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_North_Carolina	NORTH CAROLINA	http://en.wikipedia.org/wiki/USS_North_Carolina_(BB-55)	January 14, 1986	34.2349	-77.942855
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_North_Carolina	Old East	http://en.wikipedia.org/wiki/Old_East	December 21, 1965	35.910618	-79.05075
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_North_Carolina	Old Salem Historic District	http://en.wikipedia.org/wiki/Old_Salem	November 13, 1966	36.086624	-80.2419
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_North_Carolina	Palmer-Marsh House	http://en.wikipedia.org/wiki/Palmer-Marsh_House	April 15, 1970	35.474870	-76.814170
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_North_Carolina	Pinehurst Historic District	http://en.wikipedia.org/wiki/Pinehurst_Resort	June 19, 1996	35.1951	-79.473164
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_North_Carolina	Playmakers Theatre	http://en.wikipedia.org/wiki/Playmakers_Theatre	November 7, 1973	35.904754	-79.050450
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_North_Carolina	Reed Gold Mine	http://en.wikipedia.org/wiki/Reed_Gold_Mine	May 23, 1966	35.28542	-80.46996
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_North_Carolina	Salem Tavern	http://en.wikipedia.org/wiki/Salem_Tavern	January 29, 1964	36.085336	-80.241745
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_North_Carolina	Single Brothers' House	http://en.wikipedia.org/wiki/Single_Brothers%27_House	April 15, 1970	36.087560	-80.242105
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_North_Carolina	Town Creek Indian Mound	http://en.wikipedia.org/wiki/Town_Creek_Indian_Mound	July 19, 1964	35.182806	-79.929472
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_North_Carolina	Union Tavern	http://en.wikipedia.org/wiki/Union_Tavern	May 15, 1975	36.536567	-79.206785
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_North_Carolina	Thomas Wolfe House	http://en.wikipedia.org/wiki/Thomas_Wolfe_House	November 11, 1971	35.595699	-82.545287
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_North_Carolina	Wright Brothers National Memorial Visitor Center	http://en.wikipedia.org/wiki/Wright_Brothers_National_Memorial_Visitor_Center	January 3, 2001	36.020659	-75.667596
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Mexico	Abo	http://en.wikipedia.org/wiki/Abo_(historic_place)	June 13, 1962	34.448889	-106.371389
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Mexico	Acoma Pueblo	http://en.wikipedia.org/wiki/Acoma_Pueblo	October 9, 1960	34.896389	-107.581944
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Mexico	Bandelier CCC Historic District	http://en.wikipedia.org/wiki/Bandelier_CCC_Historic_District	May 28, 1987	35.77942	-106.270287
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Mexico	Barrio De Analco Historic District	http://en.wikipedia.org/wiki/Barrio_De_Analco_Historic_District	November 24, 1968	35.683333	-105.936389
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Mexico	Big Bead Mesa	http://en.wikipedia.org/wiki/Big_Bead_Mesa	July 19, 1964		
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Mexico	Blackwater Draw	http://en.wikipedia.org/wiki/Blackwater_Draw	January 20, 1961	34.277874	-103.32458
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Mexico	Ernest L. Blumenschein House	http://en.wikipedia.org/wiki/Ernest_L._Blumenschein_House	December 21, 1965	36.403967	-105.576137
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Mexico	Carlsbad Irrigation District	http://en.wikipedia.org/wiki/Carlsbad_Irrigation_District	July 19, 1964	32.490796	-104.252119
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Mexico	Kit Carson House	http://en.wikipedia.org/wiki/Kit_Carson_House	May 23, 1963	36.405159	-105.572131
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Mexico	Denver & Rio Grande Railroad San Juan Extension	http://en.wikipedia.org/wiki/Denver_%26_Rio_Grande_Railroad_San_Juan_Extension	October 16, 2012	36.98442	-106.305563
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Mexico	El Santuario De Chimayo	http://en.wikipedia.org/wiki/El_Santuario_de_Chimayo	April 15, 1970	35.989167	-105.931667
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Mexico	Folsom Site	http://en.wikipedia.org/wiki/Folsom_Site	January 20, 1961	36.88169	-104.07108
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Mexico	Fort Bayard Site	http://en.wikipedia.org/wiki/Fort_Bayard_Historic_District	March 19, 2004	32.796389	-108.148889
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Mexico	Glorieta Pass Battlefield	http://en.wikipedia.org/wiki/Glorieta_Pass_Battlefield	November 5, 1961	35.56	-105.785556
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Mexico	Hawikuh	http://en.wikipedia.org/wiki/Hawikuh_Ruins	October 9, 1960	34.938404	-108.999155
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Mexico	Las Trampas Historic District	http://en.wikipedia.org/wiki/Las_Trampas,_New_Mexico	May 28, 1967	36.130701	-105.763285
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Mexico	Lincoln Historic District	http://en.wikipedia.org/wiki/Lincoln_Historic_District_(Lincoln,_New_Mexico)	December 19, 1960	33.494722	-105.382222
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Mexico	Los Alamos Scientific Laboratory	http://en.wikipedia.org/wiki/Los_Alamos_National_Laboratory	December 21, 1965	35.875556	-106.324167
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Mexico	Mabel Dodge Luhan House	http://en.wikipedia.org/wiki/Mabel_Dodge_Luhan_House	December 4, 1991	36.408056	-105.564444
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Mexico	Manuelito Complex	http://en.wikipedia.org/wiki/Manuelito_Complex	July 19, 1964		
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Mexico	Mesilla Plaza	http://en.wikipedia.org/wiki/Mesilla_Plaza	July 4, 1961	32.271867	-106.804479
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Mexico	National Park Service Region III Office	http://en.wikipedia.org/wiki/National_Park_Service_Southwest_Regional_Office	May 28, 1987	35.665134	-105.922622
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Mexico	Georgia O'Keeffe Home and Studio	http://en.wikipedia.org/wiki/Georgia_O%27Keeffe_Home_and_Studio	August 5, 1998	36.206172	-106.316872
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Mexico	Palace of the Governors	http://en.wikipedia.org/wiki/Palace_of_the_Governors	October 9, 1960	35.685936	-105.937504
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Mexico	Pecos Pueblo	http://en.wikipedia.org/wiki/Pecos_National_Historical_Park	October 9, 1960	35.549905	-105.68939
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Mexico	Puye Ruins	http://en.wikipedia.org/wiki/Puye_Cliff_Dwellings	May 23, 1966	35.975556	-106.2275
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Mexico	Ernie Pyle House	http://en.wikipedia.org/wiki/Ernie_Pyle_House/Library	September 20, 2006	35.070156	-106.612581
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Mexico	Quarai	http://en.wikipedia.org/wiki/Quarai	June 13, 1962	34.595833	-106.295
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Mexico	Rabbit Ears	http://en.wikipedia.org/wiki/Rabbit_Ears_(Clayton,_New_Mexico)	May 23, 1963	36.592222	-103.224444
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Mexico	Raton Pass	http://en.wikipedia.org/wiki/Raton_Pass	December 19, 1960	36.991134	-104.486654
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Mexico	San Estevan Del Rey Mission Church	http://en.wikipedia.org/wiki/San_Estevan_Del_Rey_Mission_Church	April 15, 1970	34.897222	-107.582
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Mexico	San Francisco de Assisi Mission Church	http://en.wikipedia.org/wiki/San_Francisco_de_Assisi_Mission_Church	April 15, 1970	36.3586	-105.6078
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Mexico	San Gabriel De Yungue-ouinge	http://en.wikipedia.org/wiki/San_Gabriel_de_Yungue-Ouinge	July 19, 1964		
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Mexico	San José de Gracia Church	http://en.wikipedia.org/wiki/San_Jos%C3%A9_de_Gracia_Church	April 15, 1970	36.131389	-105.757778
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Mexico	San Jose de los Jemez Mission and Giusewa Pueblo Site	http://en.wikipedia.org/wiki/San_Jose_de_los_Jemez_Mission_and_Giusewa_Pueblo_Site	October 16, 2012	35.778445	-106.686498
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Mexico	San Lazaro	http://en.wikipedia.org/wiki/San_Lazaro_archaeological_site	July 19, 1964		
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Mexico	Sandia Cave	http://en.wikipedia.org/wiki/Sandia_Cave	January 20, 1961	35.252221	-106.407583
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Mexico	Santa Fe Plaza	http://en.wikipedia.org/wiki/Santa_Fe_Plaza	December 19, 1960	35.685396	-105.937498
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Mexico	Seton Village	http://en.wikipedia.org/wiki/Seton_Village	December 21, 1965	35.598889	-105.931667
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Mexico	Taos Pueblo	http://en.wikipedia.org/wiki/Taos_Pueblo	October 9, 1960	36.43917	-105.54559
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Mexico	Trinity Site	http://en.wikipedia.org/wiki/Trinity_(nuclear_test)	December 21, 1965	33.6773	-106.4754
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Mexico	Village of Columbus and Camp Furlong	http://en.wikipedia.org/wiki/Village_of_Columbus_and_Camp_Furlong	May 15, 1975	31.8275	-107.630556
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Mexico	Wagon Mound	http://en.wikipedia.org/wiki/Wagon_Mound_National_Historic_Landmark	May 23, 1963	36.000278	-104.694722
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Mexico	Watrous (La Junta)	http://en.wikipedia.org/wiki/Watrous_(La_Junta)	May 23, 1963	35.800833	-105.001389
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Mexico	White Sands V-2 Launching Site	http://en.wikipedia.org/wiki/White_Sands_V-2_Launching_Site	October 3, 1985	32.399378	-106.377814
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Mexico	Zuni-Cibola Complex	http://en.wikipedia.org/wiki/Zuni-Cibola_Complex	December 2, 1974	34.938	-108.999
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Jersey	Abbott Farm Historic District	http://en.wikipedia.org/wiki/Abbott_Farm_Historic_District	December 8, 1976	40.186	-74.727
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Jersey	All Saints' Memorial Church	http://en.wikipedia.org/wiki/All_Saint%27s_Memorial_Church_(Navesink,_New_Jersey)	December 23, 1987	40.39837	-74.02082
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Jersey	Atlantic City Convention Hall	http://en.wikipedia.org/wiki/Atlantic_City_Convention_Hall	February 27, 1987	39.354982	-74.43866
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Jersey	John Ballantine House	http://en.wikipedia.org/wiki/John_Ballantine_House	February 4, 1985	40.743166	-74.171314
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Jersey	Baltusrol Golf Club	http://en.wikipedia.org/wiki/Baltusrol_Golf_Club	August 25, 2014		
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Jersey	Pietro and Maria Botto House	http://en.wikipedia.org/wiki/Pietro_and_Maria_Botto_House	December 17, 1982	40.934875	-74.188281
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Jersey	Boxwood Hall	http://en.wikipedia.org/wiki/Boxwood_Hall	November 28, 1972	40.663608	-74.210283
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Jersey	Burlington County Prison	http://en.wikipedia.org/wiki/Burlington_County_Prison	June 24, 1986	39.996594	-74.789262
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Jersey	Camp Evans	http://en.wikipedia.org/wiki/Camp_Evans	October 16, 2012	40.185	-74.05777
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Jersey	Cape May Historic District	http://en.wikipedia.org/wiki/Cape_May_Historic_District	May 11, 1976	38.936814	-74.911094
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Jersey	Clark Thread Company Historic District	http://en.wikipedia.org/wiki/Clark_Thread_Company_Historic_District	June 2, 1978	40.75189	-74.162001
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Jersey	Grover Cleveland Home	http://en.wikipedia.org/wiki/Grover_Cleveland_Home	June 23, 1965	40.351286	-74.6677
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Jersey	Craftsman Farms	http://en.wikipedia.org/wiki/Craftsman_Farms	December 14, 1990	40.857399	-74.480127
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Jersey	Albert Einstein House	http://en.wikipedia.org/wiki/Albert_Einstein_House	January 7, 1976	40.344434	-74.667034
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Jersey	Fort Hancock and the Sandy Hook Proving Ground Historic District	http://en.wikipedia.org/wiki/Fort_Hancock_and_the_Sandy_Hook_Proving_Ground_Historic_District	December 17, 1982	40.463889	-74.002778
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Jersey	T. Thomas Fortune House	http://en.wikipedia.org/wiki/T._Thomas_Fortune_House	December 8, 1976	40.341478	-74.073831
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Jersey	Georgian Court	http://en.wikipedia.org/wiki/Georgian_Court_University	February 4, 1985	40.098889	-74.228889
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_Jersey	Grace Church	http://en.wikipedia.org/wiki/Grace_Church,_Newark	December 23, 1987	40.730722	-74.1745
